id,mmsi,status,station,speed,lon,lat,course,heading,rot,timestamp,created_at,updated_at
1652,311486000,2009,141,11.45899,37.99371,149,155,,0,1372699920,,
1653,311040700,2010,15,35.52156,33.90571,232,229,,0,1372699620,,
1654,311486000,2011,141,11.46193,37.98969,150,155,,0,1372700100,,
1655,311486000,2013,141,11.46569,37.98454,150,155,,0,1372700520,,
1657,311040700,2016,9,35.52103,33.90656,46,317,,0,1372700460,,
1658,311486000,2017,140,11.47131,37.97677,150,155,,0,1372700160,,
1659,311486000,2018,140,11.47498,37.97167,149,148,,0,1372700220,,
1660,311486000,2019,141,11.47891,37.96755,140,140,,0,1372699920,,
1661,311486000,2020,141,11.48269,37.96442,134,132,,0,1372700100,,
1662,311040700,2022,16,35.5223,33.90644,50,30,,0,1372700040,,
1663,311486000,2023,143,11.48859,37.96081,126,129,,0,1372700220,,
1664,311486000,2025,144,11.49401,37.95772,126,128,,0,1372700580,,
1668,311486000,2030,145,11.50821,37.95069,120,125,,0,1372700340,,
1669,311040700,2031,3,35.52474,33.90766,85,59,,5,1372700520,,
1670,311486000,2032,146,11.51358,37.94817,120,125,,0,1372700580,,
1672,311486000,2034,146,11.52408,37.94318,120,125,,0,1372700580,,
1673,311486000,2035,146,11.52944,37.94064,120,125,,0,1372699920,,
1675,311486000,2037,146,11.54134,37.93496,121,125,,0,1372700520,,
1679,311486000,2043,146,11.56249,37.92474,121,125,,0,1372700340,,
1680,311486000,2044,147,11.56734,37.92239,121,125,,0,1372700520,,
1681,311486000,2045,147,11.57172,37.92022,122,126,,0,1372700040,,
1682,311486000,2047,147,11.57783,37.91714,122,125,,0,1372700640,,
1684,311040700,2049,0,35.52518,33.90761,261,57,,5,1372700400,,
1686,311486000,2051,147,11.59264,37.90959,122,125,,0,1372700580,,
1687,311486000,2052,147,11.59788,37.90693,122,125,,0,1372700160,,
1692,311486000,2060,147,11.61868,37.89607,123,125,,0,1372700520,,
1694,311040700,2063,0,35.52521,33.9076,261,57,,5,1372699920,,
1695,311486000,2065,147,11.62991,37.89019,123,125,,0,1372700460,,
1701,311486000,2075,147,11.66175,37.87336,123,125,,0,1372700340,,
1703,311486000,2077,147,11.67295,37.8674,124,125,,0,1372699560,,
1704,311486000,2078,147,11.67768,37.86488,123,125,,0,1372700040,,
1706,311486000,2080,147,11.68844,37.85913,124,129,,0,1372699920,,
1708,311486000,2082,146,11.69822,37.85298,129,130,,0,1372700340,,
1710,311486000,2084,147,11.70728,37.84701,129,130,,0,1372700580,,
1712,311486000,2086,146,11.71642,37.84104,129,130,,0,1372700280,,
1713,311486000,2087,146,11.72084,37.83813,129,130,,0,1372699860,,
1715,311040700,2089,1,35.52518,33.90763,261,57,,5,1372699860,,
1717,311486000,2093,145,11.73613,37.82793,130,130,,0,1372700160,,
1718,311040700,2094,0,35.52521,33.9076,261,57,,5,1372700640,,
1720,311486000,2096,145,11.74669,37.82093,129,128,,0,1372700100,,
1721,311486000,2097,145,11.75148,37.81792,128,128,,0,1372700220,,
1722,311486000,2098,145,11.75588,37.81518,128,128,,0,1372700520,,
1724,311040700,2100,0,35.52522,33.9076,261,57,,5,1372700280,,
1726,311486000,2102,145,11.76984,37.80638,128,128,,0,1372700220,,
1727,311040700,2105,0,35.52521,33.9076,261,57,,5,1372699860,,
1733,311486000,2111,144,11.79283,37.79178,128,128,,0,1372700040,,
1736,311486000,2115,144,11.8026,37.78548,129,128,,0,1372700100,,
1738,311486000,2117,143,11.81209,37.77938,128,128,,0,1372700160,,
1739,311486000,2118,143,11.81644,37.77663,128,128,,0,1372700460,,
1741,311486000,2120,143,11.82626,37.77033,128,126,,0,1372700400,,
1742,311486000,2122,143,11.83068,37.76769,126,126,,0,1372699620,,
1746,311486000,2127,143,11.8503,37.75578,129,128,,0,1372700220,,
1749,311486000,2130,143,11.86401,37.74701,128,128,,0,1372699620,,
1750,311486000,2131,143,11.86874,37.74402,127,134,,0,1372700520,,
1751,311486000,2132,142,11.8727,37.74099,136,147,,0,1372700220,,
1754,311486000,2136,142,11.87903,37.72877,166,165,,0,1372700580,,
1755,311486000,2137,143,11.88038,37.72417,167,165,,0,1372700220,,
1756,311486000,2138,143,11.88162,37.7198,167,163,,0,1372700280,,
1757,311486000,2139,143,11.88333,37.71486,163,161,,0,1372700100,,
1758,311486000,2140,143,11.88547,37.70946,162,160,,0,1372700220,,
1760,311486000,2142,144,11.88907,37.70077,161,160,,0,1372699620,,
1762,311486000,2144,144,11.89252,37.69237,161,160,,0,1372700400,,
1765,311486000,2147,144,11.89767,37.67966,162,160,,0,1372700580,,
1766,311486000,2148,144,11.89946,37.67512,162,156,,0,1372700580,,
1769,311486000,2152,136,11.90714,37.66467,137,127,,0,1372700520,,
1770,311486000,2153,136,11.91163,37.66184,127,122,,0,1372700100,,
1771,311040700,2154,0,35.52519,33.9076,261,57,,5,1372700520,,
1772,311486000,2155,138,11.91724,37.65895,122,120,,0,1372700220,,
1773,311486000,2156,140,11.92236,37.65651,120,121,,0,1372699860,,
1775,311486000,2158,142,11.93188,37.65201,120,120,,0,1372700520,,
1776,311486000,2159,143,11.93705,37.64958,120,120,,0,1372700040,,
1777,311486000,2160,143,11.94178,37.64733,120,120,,0,1372700220,,
1778,311040700,2161,0,35.52521,33.90762,261,57,,5,1372700280,,
1779,311486000,2163,143,11.94647,37.64511,120,120,,0,1372700040,,
1780,311486000,2164,143,11.95174,37.64263,120,120,,0,1372700220,,
1784,311486000,2168,144,11.96727,37.63525,120,120,,0,1372699860,,
1790,311486000,2174,144,11.99736,37.62104,120,120,,0,1372700100,,
1791,311486000,2175,144,12.00251,37.6186,120,121,,0,1372700580,,
1792,311486000,2176,144,12.00735,37.61626,121,120,,0,1372700640,,
1793,311486000,2177,144,12.01248,37.61379,120,120,,0,1372699620,,
1795,311040700,2180,0,35.52523,33.90762,261,57,,5,1372699920,,
1797,311486000,2182,145,12.02736,37.60674,121,120,,0,1372700640,,
1798,311486000,2183,144,12.03207,37.60447,121,120,,0,1372700520,,
1800,311486000,2185,144,12.04248,37.59947,120,120,,0,1372700340,,
1801,311486000,2187,144,12.04769,37.59698,120,120,,0,1372700460,,
1802,311486000,2188,144,12.05253,37.59467,121,120,,0,1372700040,,
1805,311486000,2191,144,12.06721,37.58752,121,120,,0,1372700340,,
1806,311486000,2193,144,12.07239,37.58502,121,120,,0,1372700040,,
1807,311486000,2194,144,12.07753,37.5826,120,120,,0,1372700400,,
1808,311486000,2198,144,12.08232,37.58035,120,120,,0,1372699980,,
1810,311486000,2200,145,12.09194,37.57573,121,120,,0,1372700040,,
1812,311040700,2202,0,35.52519,33.90761,261,57,,5,1372700220,,
1813,311486000,2203,144,12.10188,37.571,120,120,,0,1372700460,,
1814,311486000,2204,144,12.10669,37.56875,120,120,,0,1372700520,,
1816,311486000,2206,144,12.11145,37.56645,121,120,,0,1372700580,,
1817,311486000,2207,144,12.11629,37.56413,120,119,,0,1372700160,,
1821,311486000,2213,144,12.13246,37.55667,120,119,,0,1372700040,,
1822,311486000,2216,144,12.13812,37.55405,120,119,,0,1372700520,,
1823,311486000,2217,143,12.14285,37.55189,119,119,,0,1372700340,,
1824,311486000,2218,143,12.14769,37.54963,120,119,,0,1372699740,,
1826,311486000,2220,143,12.15766,37.54501,120,119,,0,1372700100,,
1827,311486000,2221,143,12.1628,37.54266,119,119,,0,1372700340,,
1828,311486000,2224,143,12.16763,37.54042,120,119,,0,1372700100,,
1829,311486000,2226,143,12.1724,37.53821,120,124,,0,1372699800,,
1843,311486000,2246,143,12.21553,37.48993,148,145,,0,1372700340,,
1847,311486000,2251,142,12.22808,37.47372,148,143,,0,1372700040,,
1848,311486000,2252,140,12.23106,37.47002,146,136,,0,1372700580,,
1850,311486000,2255,135,12.23881,37.46381,128,117,,0,1372700580,,
1851,311486000,2257,133,12.24463,37.46118,116,112,,0,1372700220,,
1852,311486000,2258,134,12.24962,37.45937,114,112,,0,1372700220,,
1854,311040700,2260,0,35.52519,33.90762,261,57,,5,1372699920,,
1855,311486000,2261,136,12.26043,37.45542,114,112,,0,1372700340,,
1861,311486000,2271,136,12.29153,37.4439,115,113,,0,1372700520,,
1862,311486000,2272,136,12.29729,37.44173,115,112,,0,1372700160,,
1863,311486000,2273,137,12.30306,37.43957,115,112,,0,1372700340,,
1864,311486000,2274,137,12.30878,37.4374,115,112,,0,1372700640,,
1867,311486000,2277,138,12.32555,37.4311,115,112,,0,1372700580,,
1870,311486000,2280,138,12.33938,37.42586,114,111,,0,1372700640,,
1871,311486000,2281,139,12.34592,37.42347,114,112,,0,1372700460,,
1872,311486000,2282,140,12.35183,37.4213,114,112,,0,1372700340,,
1873,311486000,2283,140,12.3569,37.41949,113,112,,0,1372699620,,
1874,311486000,2284,141,12.36273,37.41742,114,112,,0,1372700160,,
1875,311486000,2285,142,12.36913,37.41514,113,112,,0,1372700460,,
1876,311486000,2287,142,12.37413,37.41338,113,112,,0,1372700160,,
1877,311486000,2288,143,12.38051,37.41112,114,112,,0,1372699980,,
1878,311486000,2289,143,12.38601,37.40919,113,112,,0,1372700160,,
1879,311486000,2290,143,12.3934,37.40668,112,112,,0,1372700580,,
1885,311486000,2297,145,12.42774,37.39503,112,112,,0,1372700580,,
1886,311040700,2298,0,35.5252,33.90762,261,57,,5,1372700340,,
1888,311486000,2300,145,12.44273,37.38994,113,112,,0,1372700580,,
1889,311486000,2301,144,12.44966,37.38764,112,112,,0,1372700040,,
1890,311486000,2302,144,12.45479,37.38593,112,112,,0,1372700220,,
1891,311486000,2303,144,12.45943,37.38436,113,112,,0,1372700640,,
1892,311040700,2305,0,35.52521,33.90763,261,57,,5,1372700400,,
1894,311486000,2307,144,12.47334,37.37967,112,112,,0,1372700400,,
1895,311040700,2309,0,35.52522,33.90763,261,57,,5,1372700280,,
1896,311486000,2310,143,12.47853,37.37797,112,112,,0,1372699860,,
1897,311486000,2311,143,12.48456,37.37597,112,112,,0,1372700580,,
1899,311486000,2313,143,12.49012,37.37413,112,112,,0,1372700340,,
1900,311486000,2314,143,12.49562,37.37232,112,112,,0,1372700520,,
1901,311486000,2316,143,12.50079,37.37059,112,112,,0,1372700520,,
1903,311486000,2318,143,12.51184,37.36696,111,114,,0,1372699980,,
1905,311486000,2321,143,12.52232,37.36303,116,116,,0,1372700220,,
1907,311486000,2323,143,12.53269,37.359,115,116,,0,1372700640,,
1908,311486000,2324,143,12.53762,37.35718,115,116,,0,1372700640,,
1909,311486000,2325,144,12.54308,37.35511,115,116,,0,1372700340,,
1910,311486000,2326,144,12.54856,37.35306,115,116,,0,1372700580,,
1911,311040700,2327,60,35.52964,33.91044,43,42,,5,1372700640,,
1912,311486000,2328,143,12.55363,37.35116,115,116,,0,1372700400,,
1913,311040700,2329,73,35.53169,33.91241,41,38,,0,1372700340,,
1914,311486000,2331,143,12.55899,37.34917,114,116,,0,1372700280,,
1915,311040700,2332,69,35.53339,33.9143,35,34,,0,1372700580,,
1916,311486000,2333,142,12.56396,37.34731,115,117,,0,1372700520,,
1917,311040700,2334,62,35.53485,33.91597,34,34,,0,1372700640,,
1918,311486000,2335,142,12.5689,37.34546,115,116,,0,1372700100,,
1919,311486000,2336,142,12.57437,37.34343,115,116,,0,1372700100,,
1920,311486000,2338,142,12.58019,37.34126,115,116,,0,1372700100,,
1921,311486000,2339,141,12.5851,37.33939,115,116,,0,1372700400,,
1922,311486000,2340,142,12.58993,37.33753,115,116,,0,1372699980,,
1923,311040700,2341,37,35.53767,33.92199,344,336,,0,1372700280,,
1924,311486000,2342,142,12.59447,37.33578,115,116,,0,1372700340,,
1925,311486000,2343,142,12.59976,37.33375,115,116,,0,1372700520,,
1926,311486000,2345,142,12.6052,37.33164,115,116,,0,1372700580,,
1927,311486000,2346,143,12.6097,37.32993,115,116,,0,1372699980,,
1928,311486000,2347,143,12.61456,37.32804,115,116,,0,1372700580,,
1929,311486000,2348,143,12.61958,37.32609,115,116,,0,1372700160,,
1930,311486000,2350,143,12.62455,37.32416,115,116,,0,1372699980,,
1931,311486000,2351,144,12.62952,37.32221,116,117,,0,1372700340,,
1932,311040700,2352,100,35.52034,33.92466,262,260,,0,1372700340,,
1933,311040700,2353,105,35.51638,33.92411,260,260,,0,1372699980,,
1935,311486000,2355,144,12.64033,37.31787,116,117,,0,1372700160,,
1936,311486000,2356,144,12.64572,37.31567,116,117,,0,1372700580,,
1937,311486000,2358,144,12.65112,37.31348,117,117,,0,1372700580,,
1938,311040700,2359,134,35.49715,33.9231,270,269,,0,1372700580,,
1939,311486000,2360,144,12.65688,37.31116,116,117,,0,1372700580,,
1940,311486000,2361,145,12.66183,37.3091,117,117,,0,1372700400,,
1941,311040700,2362,145,35.48555,33.92311,269,270,,0,1372700460,,
1942,311486000,2363,144,12.66723,37.30684,117,117,,0,1372700340,,
1943,311486000,2364,145,12.67218,37.30482,116,117,,0,1372699980,,
1944,311486000,2365,144,12.67714,37.30279,117,117,,0,1372699980,,
1945,311486000,2366,145,12.68209,37.30077,117,118,,0,1372700100,,
1946,311486000,2367,145,12.68791,37.29835,117,118,,0,1372700460,,
1948,311486000,2369,145,12.69826,37.29397,118,118,,0,1372700520,,
1949,311486000,2370,145,12.7031,37.29192,117,118,,0,1372700460,,
1950,311486000,2371,145,12.70805,37.28988,117,118,,0,1372700460,,
1951,311486000,2372,145,12.71478,37.28704,118,118,,0,1372700340,,
1952,311040700,2374,151,35.42729,33.92371,284,285,,0,1372700400,,
1953,311486000,2375,145,12.72016,37.28477,117,118,,0,1372700340,,
1954,311486000,2376,145,12.72466,37.28289,117,118,,0,1372700280,,
1955,311486000,2377,145,12.73139,37.28003,117,118,,0,1372700520,,
1958,311040700,2381,152,35.40461,33.9241,270,271,,0,1372700580,,
1959,311486000,2382,145,12.74086,37.27601,118,119,,0,1372700160,,
1960,311486000,2383,145,12.74614,37.27376,118,119,,0,1372700640,,
1961,311486000,2384,144,12.75149,37.27149,117,118,,0,1372700580,,
1962,311486000,2385,144,12.75641,37.26944,117,118,,0,1372700460,,
1963,311486000,2386,145,12.76178,37.26719,117,118,,0,1372700640,,
1964,311486000,2387,145,12.7667,37.26512,117,118,,0,1372700520,,
1965,311486000,2389,145,12.77214,37.26281,117,118,,0,1372700520,,
1966,311040700,2391,154,35.36356,33.92448,270,271,,0,1372700100,,
1967,311486000,2392,145,12.7775,37.26053,117,118,,0,1372700640,,
1968,311486000,2393,145,12.78235,37.25848,117,118,,0,1372700340,,
1970,311486000,2396,145,12.79129,37.25469,117,119,,0,1372700520,,
1971,311486000,2397,145,12.7962,37.25258,119,125,,0,1372700100,,
1972,311486000,2399,144,12.80079,37.25009,124,127,,0,1372700160,,
1973,311486000,2520,144,12.80526,37.24747,126,127,,0,1372700580,,
1974,311040700,2521,154,35.32742,33.92487,270,271,,0,1372700280,,
1975,311040700,2522,154,35.32175,33.92493,270,270,,0,1372700580,,
1976,311486000,2523,144,12.81049,37.24431,127,127,,0,1372700580,,
1977,311040700,2525,154,35.31608,33.92498,270,270,,0,1372700580,,
1978,311486000,2526,144,12.81492,37.24163,127,127,,0,1372700640,,
1983,311486000,2532,145,12.83397,37.23032,126,127,,0,1372700460,,
1984,311486000,2533,144,12.83891,37.22741,126,127,,0,1372700160,,
1985,311486000,2534,144,12.8441,37.22432,126,127,,0,1372700580,,
1986,311486000,2535,144,12.84894,37.22142,126,127,,0,1372700580,,
1988,311486000,2538,144,12.8578,37.21615,126,127,,0,1372700520,,
1989,311486000,2540,143,12.86224,37.21353,126,127,,0,1372700460,,
1991,311486000,2542,143,12.87112,37.20834,125,127,,0,1372700460,,
1992,311486000,2545,143,12.87598,37.20553,125,126,,0,1372700520,,
1993,311040700,2546,156,35.2378,33.93159,283,284,,0,1372700280,,
1994,311486000,2547,143,12.88047,37.20297,125,126,,0,1372700580,,
1995,311486000,2548,144,12.88503,37.20038,125,126,,0,1372700520,,
1996,311486000,2549,144,12.88956,37.19782,125,126,,0,1372700520,,
1998,311040700,2551,154,35.21207,33.93685,284,283,,0,1372700640,,
2000,311486000,2554,145,12.90428,37.18943,125,126,,0,1372700400,,
2001,311486000,2555,144,12.90888,37.18682,125,126,,0,1372700640,,
2002,311486000,2556,144,12.91341,37.18427,125,126,,0,1372700580,,
2003,311486000,2557,143,12.91833,37.1815,125,127,,0,1372700100,,
2004,311486000,2558,143,12.92319,37.17869,125,127,,0,1372700340,,
2005,311486000,2559,143,12.92836,37.17566,126,127,,0,1372699980,,
2006,311040700,2560,154,35.16958,33.94626,285,284,,0,1372700460,,
2007,311486000,2561,143,12.93277,37.17303,126,127,,0,1372700460,,
2008,311486000,2562,143,12.93725,37.17036,126,127,,0,1372700460,,
2009,311486000,2563,144,12.94206,37.16747,126,127,,0,1372700580,,
2010,311486000,2564,144,12.94687,37.16457,127,127,,0,1372700280,,
2011,311040700,2565,155,35.15071,33.95067,285,283,,0,1372700640,,
2012,311486000,2566,143,12.95158,37.16169,127,127,,0,1372700280,,
2013,311486000,2567,143,12.95674,37.15854,127,127,,0,1372700580,,
2014,311040700,2568,155,35.13315,33.95473,285,284,,0,1372700160,,
2015,311486000,2569,143,12.96228,37.15511,127,127,,0,1372700280,,
2016,311486000,2571,143,12.96711,37.15214,127,127,,0,1372700040,,
2017,311486000,2572,144,12.97147,37.14945,127,127,,0,1372699560,,
2018,311040700,2573,156,35.11029,33.96025,286,283,,0,1372700580,,
2019,311486000,2574,144,12.97657,37.14632,127,127,,0,1372700580,,
2020,311040700,2575,156,35.10371,33.96177,286,284,,0,1372700460,,
2021,311486000,2577,144,12.9861,37.14042,127,126,,0,1372700640,,
2023,311486000,2580,144,12.99053,37.13765,127,126,,0,1372700220,,
2024,311040700,2581,155,35.09077,33.96493,286,284,,0,1372700100,,
2026,311486000,2583,145,13.00006,37.13169,128,127,,0,1372700100,,
2027,311486000,2585,145,13.00477,37.12873,128,126,,0,1372700100,,
2028,311040700,2586,155,35.07794,33.96809,286,284,,0,1372700640,,
2029,311486000,2587,145,13.00958,37.12578,127,126,,0,1372700100,,
2030,311040700,2589,155,35.07093,33.96985,286,284,,0,1372700580,,
2031,311486000,2591,145,13.01441,37.12286,127,126,,0,1372700160,,
2032,311040700,2592,155,35.06307,33.97185,287,284,,0,1372700580,,
2033,311486000,2593,145,13.01963,37.11967,127,126,,0,1372699920,,
2034,311486000,2594,145,13.02407,37.11699,126,126,,0,1372700520,,
2035,311486000,2595,145,13.02934,37.11384,126,126,,0,1372700580,,
2036,311040700,2596,156,35.04562,33.97631,286,283,,0,1372700160,,
2037,311486000,2597,145,13.0338,37.11118,126,126,,0,1372700100,,
2038,311486000,2598,145,13.03829,37.10854,126,126,,0,1372700040,,
2039,311486000,2599,145,13.0429,37.10593,124,125,,0,1372700400,,
2040,311486000,2600,145,13.04787,37.10326,123,125,,0,1372700520,,
2041,311486000,2602,145,13.05292,37.10059,123,125,,0,1372700640,,
2042,311486000,2603,144,13.05798,37.09782,124,125,,0,1372700460,,
2043,311486000,2604,144,13.06254,37.09531,124,125,,0,1372700580,,
2044,311040700,2605,153,35.00492,33.98629,286,283,,0,1372700520,,
2045,311486000,2606,144,13.06787,37.09241,124,125,,0,1372700400,,
2046,311486000,2607,144,13.07251,37.08989,123,125,,0,1372700100,,
2047,311486000,2608,144,13.07743,37.08722,124,125,,0,1372700280,,
2049,311486000,2611,144,13.0821,37.08471,123,125,,0,1372700580,,
2050,311486000,2612,144,13.08707,37.08208,123,125,,0,1372700640,,
2052,311486000,2614,145,13.09671,37.07691,123,125,,0,1372700640,,
2053,311486000,2615,145,13.10173,37.07418,124,125,,0,1372700100,,
2054,311486000,2616,145,13.10634,37.07169,124,125,,0,1372700040,,
2055,311486000,2617,145,13.111,37.06914,124,125,,0,1372700460,,
2056,311486000,2618,145,13.11596,37.06647,123,125,,0,1372700640,,
2057,311040700,2621,149,34.9459,34.00091,286,283,,0,1372699740,,
2058,311486000,2622,145,13.12016,37.06423,123,125,,0,1372700580,,
2059,311486000,2623,145,13.12479,37.06177,123,125,,0,1372700340,,
2060,311486000,2624,145,13.12947,37.05927,123,125,,0,1372700100,,
2061,311486000,2625,145,13.13411,37.05682,123,125,,0,1372700580,,
2062,311486000,2626,145,13.13908,37.05416,123,125,,0,1372700400,,
2063,311486000,2627,145,13.14368,37.05168,123,125,,0,1372700640,,
2064,311486000,2628,145,13.14873,37.049,123,125,,0,1372700100,,
2065,311486000,2629,145,13.15342,37.04649,123,127,,0,1372700100,,
2066,311486000,2630,145,13.15829,37.0437,125,127,,0,1372700100,,
2068,311486000,2633,145,13.16763,37.0382,126,127,,0,1372700400,,
2069,311486000,2635,144,13.17215,37.03551,126,127,,0,1372700340,,
2070,311486000,2636,144,13.17692,37.03267,126,127,,0,1372700100,,
2071,311486000,2637,144,13.18141,37.02999,126,127,,0,1372700520,,
2072,311486000,2638,144,13.18657,37.02689,126,127,,0,1372700580,,
2073,311040700,2639,153,34.85983,34.01993,284,283,,0,1372700160,,
2074,311486000,2641,144,13.1914,37.02401,126,127,,0,1372700280,,
2076,311486000,2643,144,13.19589,37.02131,126,127,,0,1372700520,,
2077,311486000,2644,144,13.20032,37.01866,126,127,,0,1372699980,,
2078,311486000,2646,144,13.20508,37.0158,126,127,,0,1372700640,,
2079,311486000,2647,144,13.20949,37.01313,127,127,,0,1372700220,,
2081,311486000,2649,144,13.21391,37.01046,126,127,,0,1372700580,,
2082,311486000,2650,144,13.21833,37.0078,126,127,,0,1372700220,,
2083,311040700,2652,153,34.82262,34.02753,283,282,,0,1372699980,,
2084,311486000,2653,144,13.22274,37.00512,127,127,,0,1372700340,,
2085,311040700,2654,153,34.81605,34.02885,283,283,,0,1372700100,,
2086,311486000,2655,144,13.22753,37.00219,127,127,,0,1372700220,,
2087,311486000,2656,144,13.23192,36.99949,127,127,,0,1372700100,,
2088,311486000,2657,144,13.2363,36.99678,127,127,,0,1372700460,,
2089,311040700,2659,154,34.7981,34.03244,283,283,,0,1372700100,,
2090,311486000,2660,145,13.24067,36.99405,127,127,,0,1372700520,,
2091,311486000,2662,144,13.24507,36.99136,127,127,,0,1372700640,,
2092,311486000,2664,145,13.25027,36.98818,127,127,,0,1372700100,,
2093,311486000,2665,144,13.25506,36.98523,126,125,,0,1372700520,,
2094,311486000,2666,144,13.25962,36.98259,125,125,,0,1372700460,,
2095,311040700,2667,157,34.77177,34.03787,283,283,,0,1372700520,,
2096,311486000,2669,144,13.26447,36.97983,125,125,,0,1372700400,,
2098,311486000,2671,145,13.27401,36.97454,124,125,,0,1372700520,,
2099,311486000,2672,145,13.27903,36.9718,123,126,,0,1372700580,,
2100,311040700,2673,156,34.74329,34.04368,283,283,,0,1372700580,,
2102,311486000,2676,146,13.28767,36.96681,126,128,,0,1372700160,,
2103,311486000,2677,145,13.29218,36.96408,127,128,,0,1372700280,,
2104,311486000,2678,145,13.29696,36.9612,126,127,,0,1372700040,,
2105,311486000,2679,145,13.3019,36.95827,126,127,,0,1372700220,,
2106,311486000,2680,145,13.30634,36.95561,126,127,,0,1372700640,,
2107,311040700,2681,155,34.70937,34.05059,284,283,,0,1372700280,,
2108,311486000,2682,144,13.3115,36.95248,127,127,,0,1372700400,,
2109,311486000,2683,144,13.31631,36.94956,126,127,,0,1372700100,,
2111,311486000,2686,144,13.32558,36.94405,126,127,,0,1372700580,,
2112,311486000,2687,144,13.3305,36.94115,126,127,,0,1372700460,,
2114,311040700,2690,156,34.67424,34.05801,287,285,,0,1372700280,,
2115,311486000,2691,146,13.33977,36.93566,126,127,,0,1372700160,,
2116,311486000,2694,146,13.34425,36.93299,126,127,,0,1372700400,,
2117,311486000,2695,147,13.34882,36.93025,126,127,,0,1372700040,,
2119,311486000,2697,147,13.35825,36.92471,126,127,,0,1372700520,,
2120,311486000,2698,147,13.36327,36.92176,126,127,,0,1372700460,,
2122,311486000,2700,147,13.37268,36.91623,126,127,,0,1372700040,,
2123,311486000,2701,146,13.37722,36.9136,125,127,,0,1372700400,,
2126,311486000,2704,146,13.38667,36.90809,126,127,,0,1372700520,,
2127,311486000,2705,146,13.39157,36.90519,126,127,,0,1372700520,,
2128,311486000,2706,145,13.39646,36.90231,126,127,,0,1372700220,,
2129,311486000,2707,145,13.40136,36.89944,126,127,,0,1372700400,,
2130,311486000,2708,145,13.40584,36.8968,126,127,,0,1372700460,,
2131,311486000,2709,145,13.41037,36.89411,126,127,,0,1372700520,,
2132,311486000,2710,145,13.41515,36.89124,126,127,,0,1372700640,,
2133,311486000,2711,145,13.41968,36.88855,126,127,,0,1372700580,,
2134,311486000,2712,145,13.4253,36.88524,126,127,,0,1372700640,,
2135,311486000,2714,145,13.42978,36.88261,126,127,,0,1372700220,,
2136,311040700,2715,156,34.56112,34.08271,283,284,,0,1372700220,,
2137,311486000,2716,145,13.43504,36.87946,126,127,,0,1372700100,,
2138,311486000,2717,145,13.44032,36.87634,126,127,,0,1372700580,,
2139,311040700,2718,156,34.54691,34.08554,283,283,,0,1372700580,,
2140,311486000,2720,145,13.44478,36.87366,126,127,,0,1372700100,,
2141,311486000,2721,145,13.44929,36.87095,126,127,,0,1372700640,,
2142,311040700,2722,156,34.53273,34.08835,283,284,,0,1372700400,,
2143,311486000,2723,146,13.45409,36.86808,126,126,,0,1372700580,,
2144,311040700,2724,156,34.52521,34.08987,283,283,,0,1372700580,,
2145,311486000,2725,146,13.45901,36.86521,126,127,,0,1372700580,,
2146,311486000,2726,146,13.46352,36.86254,126,127,,0,1372700580,,
2147,311486000,2727,147,13.46799,36.85981,127,127,,0,1372700580,,
2148,311486000,2728,147,13.47255,36.85708,126,127,,0,1372700580,,
2149,311486000,2729,147,13.47663,36.85464,126,127,,0,1372700520,,
2150,311486000,2730,147,13.48187,36.8515,126,127,,0,1372700580,,
2151,311486000,2731,147,13.48716,36.84828,127,127,,0,1372700520,,
2152,311486000,2732,147,13.49246,36.84509,126,127,,0,1372700100,,
2153,311486000,2733,147,13.49737,36.84213,126,127,,0,1372700220,,
2154,311486000,2734,148,13.50147,36.83966,126,127,,0,1372700520,,
2155,311486000,2735,148,13.50638,36.83667,127,127,,0,1372700160,,
2156,311486000,2736,148,13.51088,36.83392,127,127,,0,1372700460,,
2157,311486000,2737,148,13.51539,36.83117,127,127,,0,1372700580,,
2158,311486000,2738,149,13.51999,36.82838,127,127,,0,1372700220,,
2159,311486000,2739,149,13.52533,36.8251,127,127,,0,1372700400,,
2160,311486000,2740,149,13.53019,36.8221,127,127,,0,1372700580,,
2161,311486000,2741,149,13.53479,36.81928,127,126,,0,1372700640,,
2162,311040700,2742,157,34.42752,34.10982,284,283,,0,1372700100,,
2163,311486000,2744,149,13.54016,36.81601,127,127,,0,1372700580,,
2165,311040700,2746,158,34.4167,34.11205,284,284,,0,1372700100,,
2166,311486000,2747,150,13.54997,36.80989,127,127,,0,1372700640,,
2167,311486000,2749,150,13.55501,36.80679,127,127,,0,1372700460,,
2168,311486000,2750,151,13.5595,36.80401,127,127,,0,1372700040,,
2169,311486000,2751,151,13.56453,36.80086,127,127,,0,1372700520,,
2170,311486000,2752,151,13.56984,36.79751,128,127,,0,1372700640,,
2171,311486000,2753,151,13.57523,36.79413,127,127,,0,1372700520,,
2172,311486000,2754,152,13.57981,36.79128,127,127,,0,1372700160,,
2174,311040700,2756,158,34.3644,34.12329,284,284,,0,1372700340,,
2175,311486000,2758,153,13.58941,36.78526,128,127,,0,1372700580,,
2177,311486000,2760,153,13.59447,36.78205,128,127,,0,1372700520,,
2178,311040700,2762,158,34.35097,34.12616,284,284,,0,1372700100,,
2179,311486000,2763,153,13.5995,36.7789,128,127,,0,1372700100,,
2180,311486000,2764,153,13.60491,36.77559,126,123,,0,1372700460,,
2181,311486000,2765,153,13.61066,36.7724,124,123,,0,1372700580,,
